u,v,key,osmid,name,highway,maxspeed,oneway,reversed,length,lanes,geometry,junction,width,bridge,tunnel,access,ref
1755336947,1757366871,0,743150540,Rue Henri Farman,tertiary,30,True,False,23.49,4,"LINESTRING (2.276458 48.8336166, 2.2767248 48.8334992)",,,,,,
1755336959,6956196368,0,743150538,Rue Louis Armand,tertiary,30,True,False,13.347,3,"LINESTRING (2.2768918 48.8334365, 2.2770434 48.8333698)",,,,,,
1755336959,1755336925,0,742448673,Place des Martyrs de la Résistance de la Porte de Sèvres,primary,30,True,False,19.797,3,"LINESTRING (2.2768918 48.8334365, 2.2769548 48.8334528, 2.2770012 48.8334851, 2.2770221 48.8335274, 2.2770162 48.8335586, 2.2770137 48.8335716)",circular,,,,,
1755368761,313775093,0,163866726,Boulevard Lefebvre,primary,50,True,False,109.78800000000001,1,"LINESTRING (2.3032736 48.8280662, 2.3036883 48.827929, 2.3045002 48.827755, 2.3046791 48.8277764)",,,,,,
1755368761,313775093,1,163866728,Boulevard Lefebvre,primary,50,True,False,107.89599999999999,1,"LINESTRING (2.3032736 48.8280662, 2.3037743 48.8279819, 2.3046791 48.8277764)",,,,,,
1756468207,505820719,0,163984339,Avenue de la Porte d'Ivry,secondary,30,True,False,44.282,1,"LINESTRING (2.3691785 48.821508, 2.3692237 48.8214895, 2.3694379 48.8213851, 2.3694803 48.8213656, 2.3696916 48.8213003)",,,,,,
1756468207,382017,0,370869408,Boulevard Masséna,primary,50,True,False,19.534,2,"LINESTRING (2.3691785 48.821508, 2.3692848 48.8215209, 2.3694427 48.8215316)",,,,,,
1756717208,25034435,0,455759573,Rue Linné,tertiary,30,False,False,112.386,2,"LINESTRING (2.3549397 48.8437912, 2.3549337 48.8438183, 2.3548856 48.8439845, 2.354875 48.8440308, 2.3548476 48.8441506, 2.3547562 48.8447151, 2.3547431 48.8447931)",,,,,,
1756717208,6439759684,0,"[1076642623, 1148740511]","['Rue Linné', 'Rue Geoffroy Saint-Hilaire']",tertiary,30,False,"[False, True]",16.395,2,"LINESTRING (2.3549397 48.8437912, 2.3549593 48.8437363, 2.3549944 48.8436805, 2.3550123 48.8436522)",,,,,,
1756731567,673951401,0,666648005,Rue de la Croix Nivert,tertiary,30,False,False,12.118,2,"LINESTRING (2.2974679 48.8450702, 2.2975698 48.8451561)",,,,,,
1756731567,7037829278,0,164011657,Rue Joseph Liouville,residential,30,True,False,17.607,,"LINESTRING (2.2974679 48.8450702, 2.2975347 48.8450242, 2.2976341 48.8449557)",,,,,,
1756731567,112036802,0,666648005,Rue de la Croix Nivert,tertiary,30,False,True,65.235,2,"LINESTRING (2.2974679 48.8450702, 2.2973462 48.8449759, 2.2968925 48.8446221)",,,,,,
1756761482,24972376,0,306392933,Rue de l'École de Médecine,living_street,20,True,False,150.84599999999998,,"LINESTRING (2.3412914 48.8508803, 2.3412496 48.8508693, 2.3412077 48.8508713, 2.3411775 48.8508803, 2.3411406 48.8509027, 2.3406671 48.8511613, 2.3402852 48.8514321, 2.3402324 48.8514701, 2.3400781 48.8516117, 2.339922 48.8517607, 2.3398967 48.8517866, 2.3398684 48.8518134)",,3.5,,,,
1756761496,24958919,0,19780815,Rue de Seine,tertiary,30,False,False,40.885999999999996,,"LINESTRING (2.3369916 48.852902, 2.3369932 48.8528465, 2.336996 48.8527699, 2.3370046 48.8525344)",,,,,,
1756761496,24958023,0,34856561,Boulevard Saint-Germain,primary,30,True,False,57.935,3,"LINESTRING (2.3369916 48.852902, 2.3371046 48.8528749, 2.3375384 48.852771, 2.3377361 48.8527246)",,,,,,
1756949012,25188352,0,4227146,Rue de Seine,residential,30,True,False,67.907,,"LINESTRING (2.3367144 48.8556694, 2.3367123 48.8556822, 2.336625 48.8562293, 2.3366181 48.8562768)",,,,,,
1756949013,25183693,0,4227133,Rue Mazarine,residential,30,True,False,238.322,,"LINESTRING (2.3365131 48.8571228, 2.3365864 48.8571113, 2.3369133 48.8570489, 2.3369825 48.857014, 2.3370379 48.8569584, 2.3370799 48.8568898, 2.3373483 48.8563046, 2.3374806 48.8559761, 2.3377343 48.8553463, 2.3377567 48.8552786)",,,,,,
1756949013,227228433,0,62235594,Rue de Seine,residential,30,False,False,66.777,,"LINESTRING (2.3365131 48.8571228, 2.3364895 48.8572568, 2.3364795 48.8573069, 2.3364602 48.8573492, 2.336433 48.8574009, 2.3363866 48.8574606, 2.3363123 48.8575206, 2.3362394 48.8575542, 2.3361684 48.8575738, 2.3360807 48.857598)",,,,,,
1756960193,25254121,0,706990608,Rue Vaneau,residential,30,True,False,152.605,,"LINESTRING (2.3190314 48.8516952, 2.3190173 48.8517398, 2.3190153 48.8517512, 2.3191023 48.8527499, 2.319218 48.8530556)",,,,,,
1756960193,25254125,0,706990609,Rue de Babylone,residential,30,True,False,139.79100000000003,,"LINESTRING (2.3190314 48.8516952, 2.3189477 48.8516973, 2.3186062 48.851709, 2.3171999 48.8517585, 2.3171235 48.8517612)",,3,,,,
1756960219,470160,0,"[479918614, 709168471]",Rue Saint-Dominique,residential,30,True,False,95.26000000000002,,"LINESTRING (2.3227975 48.8581579, 2.3228797 48.8581233, 2.3234872 48.8578727, 2.3235785 48.8578328, 2.3237278 48.8577681, 2.323896 48.857698)",,,,,,
1756960219,25192856,0,709175590,Rue de Bellechasse,residential,30,True,False,46.104,,"LINESTRING (2.3227975 48.8581579, 2.3228416 48.8582026, 2.3230383 48.8584155, 2.3230806 48.8584611, 2.3231292 48.8585104)",,,,,,
1757030762,34909010,0,332651288,Avenue Gabriel,residential,30,True,False,136.16199999999998,,"LINESTRING (2.3161154 48.868328, 2.3158757 48.8683235, 2.3155145 48.8683206, 2.3154626 48.8683235, 2.3153164 48.8683419, 2.3151902 48.8683705, 2.3151765 48.8683756, 2.3150527 48.8684226, 2.314925 48.8685006, 2.3147893 48.8686333, 2.3147423 48.8686951, 2.3146188 48.8688343)",,,,,,
1757030783,6200688912,0,642910715,Avenue des Champs-Élysées,primary,50,False,True,11.963,7,"LINESTRING (2.3025721 48.871384, 2.3024249 48.8714309)",,,,,,
1757030783,260928397,0,642910715,Avenue des Champs-Élysées,primary,50,False,False,76.152,7,"LINESTRING (2.3025721 48.871384, 2.3027448 48.8713303, 2.3027875 48.8713165, 2.3028217 48.8713055, 2.3035083 48.8710843)",,,,,,
1757087085,32561072,0,83724071,Rue du Faubourg Saint-Honoré,tertiary,30,False,False,18.108,2,"LINESTRING (2.3125564 48.8722245, 2.3127813 48.8721564)",,,,,,
1757087085,32561070,0,83724071,Rue du Faubourg Saint-Honoré,tertiary,30,False,True,7.432,2,"LINESTRING (2.3125564 48.8722245, 2.3124642 48.8722526)",,,,,,
1757087085,34843153,0,5098494,Rue Jean Mermoz,residential,30,True,False,97.505,,"LINESTRING (2.3125564 48.8722245, 2.312495 48.8721453, 2.3119949 48.8714741, 2.3119705 48.8714369)",,,,,,
1757087088,32560746,0,17067845,Rue du Faubourg Saint-Honoré,tertiary,30,False,True,59.05,2,"LINESTRING (2.3107332 48.87284, 2.3105866 48.8728882, 2.3104888 48.8729199, 2.310176 48.8730225, 2.3100236 48.8730914)",,,,,,
1757087088,32561279,0,70736939,Rue La Boétie,tertiary,30,True,False,55.290000000000006,,"LINESTRING (2.3107332 48.87284, 2.3101685 48.8726308, 2.3100745 48.872596)",,,,,,
1757087088,32561070,0,83724071,Rue du Faubourg Saint-Honoré,tertiary,30,False,False,142.482,2,"LINESTRING (2.3107332 48.87284, 2.3109223 48.8727768, 2.3122448 48.8723184, 2.3124642 48.8722526)",,,,,,
1757366871,1755336959,0,743150541,Place des Martyrs de la Résistance de la Porte de Sèvres,primary,30,True,False,15.114,3,"LINESTRING (2.2767248 48.8334992, 2.2767518 48.8334702, 2.2767917 48.8334487, 2.2768402 48.833437, 2.2768918 48.8334365)",circular,,,,,
1757649347,319500628,0,58424446,Rue Laffitte,residential,30,True,False,74.431,,"LINESTRING (2.3374249 48.8723662, 2.3374635 48.8724728, 2.3376604 48.8730174)",,,,,,
1757649347,1519498106,0,69315571,Boulevard Haussmann,primary,30,True,False,121.56099999999999,3,"LINESTRING (2.3374249 48.8723662, 2.337336 48.8723788, 2.3361199 48.8725502, 2.3358001 48.8725965)",,,,,,
1757697264,94199167,0,51317635,Rue Lucien Sampaix,residential,30,True,False,149.377,,"LINESTRING (2.3626226 48.8742768, 2.362577 48.8742325, 2.3615318 48.8732229, 2.3614744 48.8731658)",,,,,,
1757697270,94112321,0,"[1192596480, 45489535]",Rue du Faubourg Saint-Martin,secondary,30,False,False,136.201,2,"LINESTRING (2.3616087 48.877835, 2.3616771 48.8779511, 2.3619793 48.8784045, 2.3620869 48.8785642, 2.3622041 48.8786647, 2.3622332 48.8786882, 2.3624824 48.8789074)",,,,,,
1757697270,123255453,0,45489535,Rue du Faubourg Saint-Martin,secondary,30,False,True,48.459,2,"LINESTRING (2.3616087 48.877835, 2.3615438 48.8777198, 2.3613867 48.8774244)",,,,,,
1757697274,94110195,0,"[705838866, 626982731, 626982730]",Rue Eugène Varlin,unclassified,30,True,False,119.736,,"LINESTRING (2.3629019 48.879251, 2.3630058 48.8791971, 2.3631833 48.8791066, 2.3639971 48.8786918, 2.3640681 48.878655, 2.3641941 48.8785897)",,,,,,
1757697274,94112321,0,"[1172941202, 1192596494]",Rue du Faubourg Saint-Martin,secondary,30,False,True,49.004,2,"LINESTRING (2.3629019 48.879251, 2.3628346 48.8791954, 2.3625915 48.8790006, 2.3625734 48.8789861, 2.3624824 48.8789074)",,,,,,
1757697274,94110611,0,"[112445129, 1192608469]",Rue du Faubourg Saint-Martin,secondary,30,False,False,163.41199999999998,2,"LINESTRING (2.3629019 48.879251, 2.3629774 48.8793119, 2.3642257 48.8803473, 2.3642915 48.8804019)",,,,,,
1757697276,123255468,0,62798488,Rue du Faubourg Saint-Martin,secondary,30,False,True,72.5,4,"LINESTRING (2.3657877 48.8816108, 2.3656298 48.8814959, 2.3655885 48.8814611, 2.3655386 48.8814161, 2.365217 48.8811589, 2.3651516 48.8811111)",,,,,,
1757697276,430799,0,"[191043200, 746646691, 746646692, 664484620]",Rue La Fayette,secondary,30,True,False,269.522,1,"LINESTRING (2.3657877 48.8816108, 2.3661519 48.8817094, 2.366233 48.8817309, 2.3662985 48.8817488, 2.3665036 48.8818024, 2.3670166 48.8819374, 2.3672276 48.8819937, 2.36769 48.8821148, 2.368802 48.8824076, 2.3688556 48.8824219, 2.3688876 48.8824302, 2.3692103 48.8825102)",,,,,,
1757697276,5005441389,0,548353943,Rue du Faubourg Saint-Martin,secondary,30,False,False,131.743,3,"LINESTRING (2.3657877 48.8816108, 2.3658596 48.8816651, 2.3660171 48.8817841, 2.3663084 48.8820336, 2.3665452 48.882231, 2.3668475 48.8824651, 2.3669277 48.8825278)",,,,,,
1758970586,34818847,0,5097272,Rue de l'Assomption,residential,30,True,False,67.571,1,"LINESTRING (2.2693711 48.8546787, 2.2694839 48.8546458, 2.2701621 48.8544432, 2.2702097 48.8544246)",,,,,,
1758970586,34818843,0,34824650,Avenue Mozart,tertiary,30,True,False,115.49099999999999,3,"LINESTRING (2.2693711 48.8546787, 2.2694134 48.854729, 2.270173 48.8555065, 2.2702205 48.855554)",,,,,,
1758970671,2320354492,0,"[224761984, 1206733675, 223098639]",Allée de la Reine Marguerite,secondary,30,False,True,1151.654,"['4', '2']","LINESTRING (2.2448738 48.8585667, 2.2448281 48.8584974, 2.2448127 48.8584743, 2.2435938 48.8566366, 2.2431414 48.8559545, 2.2423969 48.8548319, 2.2421407 48.8544455, 2.2418263 48.8539606, 2.2415301 48.8535037, 2.2415195 48.8534477, 2.2419177 48.8502086, 2.2420675 48.8489475, 2.2420998 48.8486827)",,,,,,
1758970671,2589568355,0,404265356,Avenue de l'Hippodrome,secondary,50,False,True,801.7820000000002,2,"LINESTRING (2.2448738 48.8585667, 2.2450411 48.8585176, 2.2450698 48.8585099, 2.2456553 48.8583433, 2.2462984 48.8581969, 2.24687 48.8580877, 2.2470154 48.8580588, 2.2478661 48.8579404, 2.2487375 48.8578607, 2.2496638 48.8578337, 2.2502134 48.8578401, 2.2512844 48.8578822, 2.2526891 48.857977, 2.2527734 48.8579842, 2.2539078 48.8580817, 2.2547897 48.8581815, 2.2549812 48.8582037, 2.2551142 48.8582185, 2.2556226 48.8582744)",,,,,,
1758970671,361027,0,"[810202375, 755492101, 968863575]",Avenue de l'Hippodrome,secondary,50,False,False,638.2980000000001,"['2', '3']","LINESTRING (2.2448738 48.8585667, 2.2447382 48.8586123, 2.2442094 48.8587923, 2.2433899 48.8591301, 2.2423694 48.8596333, 2.2408121 48.8605416, 2.2388777 48.8618538, 2.2387662 48.8619295, 2.2385608 48.8620902, 2.2384977 48.8621429, 2.2384552 48.8621772, 2.2383105 48.8622922)",,,,,,
1758970671,271464117,0,968863576,Allée de la Reine Marguerite,secondary,30,False,False,592.3199999999999,4,"LINESTRING (2.2448738 48.8585667, 2.2449236 48.8586367, 2.2449335 48.8586568, 2.2460698 48.8603699, 2.2462571 48.8606524, 2.2470294 48.8618168, 2.2480665 48.8633805, 2.2481119 48.8634489)",,,,,,
1759306817,1363278420,0,164280367,Rue Jacques Ibert,residential,30,True,False,50.167,,"LINESTRING (2.2856261 48.8864236, 2.2857518 48.8864985, 2.2861148 48.8867401)",,,,,,
1759328491,27323568,0,27638467,Rue Lemercier,residential,30,True,False,66.264,,"LINESTRING (2.3195393 48.889006, 2.3196072 48.8889663, 2.3201632 48.8886414, 2.3202167 48.8886101)",,,,,,
1759328491,27323533,0,59846780,Rue des Moines,residential,30,True,False,83.906,,"LINESTRING (2.3195393 48.889006, 2.319491 48.8889548, 2.3189955 48.888417, 2.3189452 48.8883604)",,,,,,
1759375506,140145478,0,14455176,Rue des Cévennes,residential,30,True,False,71.34200000000001,,"LINESTRING (2.2816235 48.8421607, 2.281817 48.842022, 2.2822337 48.8417264, 2.2822856 48.8416898)",,,,,,
1759375506,116133265,0,718370283,Rue Saint-Charles,residential,30,True,False,88.87700000000001,1,"LINESTRING (2.2816235 48.8421607, 2.2817551 48.8423104, 2.2822318 48.8428525)",,,,,,
1759375507,1759375506,0,14455293,Rue des Cévennes,residential,30,True,False,73.375,,"LINESTRING (2.2807699 48.8425068, 2.2808459 48.842474, 2.2813843 48.8422546, 2.2816235 48.8421607)",,,,,,
1759375507,116132518,0,245897315,Rue des Bergers,residential,30,True,False,120.26400000000001,,"LINESTRING (2.2807699 48.8425068, 2.2807349 48.8424577, 2.280007 48.8416014, 2.2799729 48.8415611)",,,,,,
1759389841,252682761,0,8059156,Passage Charles Dallery,residential,30,True,False,65.768,,"LINESTRING (2.3787298 48.8532983, 2.3786858 48.8533764, 2.3784839 48.8537589, 2.3784318 48.8538563)",,,,,,
1759389841,207273409,0,62117004,Rue de Charonne,tertiary,30,False,False,17.669,3,"LINESTRING (2.3787298 48.8532983, 2.3785877 48.8532912, 2.378489 48.8532863)",,,,,,
1759389846,25009234,0,112444538,Rue de Charonne,tertiary,30,False,False,25.07,,"LINESTRING (2.3826637 48.8540705, 2.3823392 48.8539981)",,,,,,
1759389846,1759389847,0,510718593,Rue de Charonne,tertiary,30,False,True,158.72,,"LINESTRING (2.3826637 48.8540705, 2.3827728 48.854092, 2.3840827 48.8544074, 2.3846132 48.8545322, 2.3847048 48.8545537)",,,,,,
1759389847,1759389846,0,510718593,Rue de Charonne,tertiary,30,False,False,158.72,,"LINESTRING (2.3847048 48.8545537, 2.3846132 48.8545322, 2.3840827 48.8544074, 2.3827728 48.854092, 2.3826637 48.8540705)",,,,,,
1759389847,2665180182,0,510718593,Rue de Charonne,tertiary,30,False,True,48.024,,"LINESTRING (2.3847048 48.8545537, 2.3849403 48.8546125, 2.3851545 48.8546682, 2.3852164 48.8546799, 2.3853213 48.8547012)",,,,,,
1759389853,153517221,0,20108910,Rue de Charonne,tertiary,30,False,False,90.785,,"LINESTRING (2.3913328 48.8557622, 2.3911563 48.8557334, 2.39078 48.8556759, 2.3902279 48.8555965, 2.3901232 48.8555802)",,,,,,
1759389853,199624817,0,20108910,Rue de Charonne,tertiary,30,False,True,77.41199999999999,,"LINESTRING (2.3913328 48.8557622, 2.3914934 48.8557865, 2.3921375 48.8558835, 2.3922426 48.8558996, 2.3923567 48.8559326)",,,,,,
1759389853,560860385,0,596046282,Avenue Philippe Auguste,secondary,30,False,False,265.02799999999996,1,"LINESTRING (2.3913328 48.8557622, 2.3912623 48.8558751, 2.3899634 48.8579688)",,,,,,
1759389853,25034606,0,596046282,Avenue Philippe Auguste,secondary,30,False,True,265.69,1,"LINESTRING (2.3913328 48.8557622, 2.3914065 48.8556376, 2.3926449 48.8536537, 2.3927034 48.8535496)",,,,,,
1759468552,168357786,0,796458976,Avenue de Choisy,secondary,30,True,False,28.092,2,"LINESTRING (2.3631605 48.8220469, 2.3631995 48.8219975, 2.3632362 48.8219474, 2.3633358 48.8218222)",,,,,,
1759468556,5912562002,0,1016094361,Avenue de Choisy,secondary,30,True,False,46.764,2,"LINESTRING (2.362419 48.8229849, 2.3627126 48.8226114)",,,,,,
1759468556,168357229,0,16360395,Rue Caillaux,residential,30,True,False,145.183,1,"LINESTRING (2.362419 48.8229849, 2.3623206 48.8229564, 2.3605706 48.8225121)",,,,,,
1759468562,251517810,0,23245276,Rue Auguste Perret,residential,30,True,False,228.255,,"LINESTRING (2.3607198 48.8251537, 2.3606106 48.8251282, 2.3592486 48.8247876, 2.3592073 48.824766, 2.3591673 48.8247439, 2.3580077 48.8244841, 2.3579041 48.8244589, 2.3578057 48.8244351)",,,,,,
1759468562,123713357,0,164297171,Avenue de Choisy,secondary,30,True,False,184.875,2,"LINESTRING (2.3607198 48.8251537, 2.3607848 48.8250735, 2.3617851 48.8237969, 2.3618793 48.8236767)",,,,,,
1759468653,1731209419,0,53799097,Avenue des Gobelins,secondary,30,False,False,36.842,4,"LINESTRING (2.3535549 48.8343587, 2.3534744 48.8344723, 2.3533409 48.8346586)",,,,,,
1759468653,1731116570,0,53799097,Avenue des Gobelins,secondary,30,False,True,50.556,4,"LINESTRING (2.3535549 48.8343587, 2.3536201 48.834265, 2.3537334 48.834102, 2.3538024 48.8340027, 2.3538424 48.8339453)",,,,,,
1759758109,110512081,0,12198981,Rue de l'Amiral Roussin,residential,30,True,False,305.74399999999997,,"LINESTRING (2.2987254 48.8459633, 2.2987683 48.8459023, 2.2991868 48.8453074, 2.2992603 48.8452029, 2.2992917 48.8450689, 2.2993046 48.845019, 2.2994208 48.8445671, 2.2994987 48.8442645, 2.2998993 48.8434443, 2.2999452 48.8433503)",,,,,,
1759758109,1759758110,0,83591806,Rue de la Croix Nivert,tertiary,30,False,False,55.46,,"LINESTRING (2.2987254 48.8459633, 2.2987877 48.846007, 2.299173 48.8462771, 2.2992442 48.8463269)",,,,,,
1759758109,138259866,0,83591806,Rue de la Croix Nivert,tertiary,30,False,True,96.749,,"LINESTRING (2.2987254 48.8459633, 2.2986026 48.8458778, 2.298107 48.8455325, 2.2978816 48.8453752, 2.2978178 48.8453306)",,,,,,
1759758110,94270166,0,83591806,Rue de la Croix Nivert,tertiary,30,False,False,43.927,,"LINESTRING (2.2992442 48.8463269, 2.2994835 48.846488, 2.2996613 48.846611)",,,,,,
1759758110,1759758109,0,83591806,Rue de la Croix Nivert,tertiary,30,False,True,55.46000000000001,,"LINESTRING (2.2992442 48.8463269, 2.299173 48.8462771, 2.2987877 48.846007, 2.2987254 48.8459633)",,,,,,
1760225456,368000,0,809612799,Rue du Faubourg Saint-Antoine,primary,30,False,True,19.0,,"LINESTRING (2.3844344 48.8501178, 2.384689 48.8500842)",,,,,,
1760225456,390313,0,745380747,Rue Chaligny,residential,30,False,True,350.76,2,"LINESTRING (2.3844344 48.8501178, 2.3843763 48.8500626, 2.3843524 48.8500131, 2.3843189 48.8499602, 2.3842603 48.8496344, 2.3840876 48.848675, 2.3837954 48.8471198, 2.3837894 48.8470903, 2.3837717 48.847004)",,,,,,
1760382619,268685315,0,"[516982090, 24721054]",Chemin du Parc de Charonne,residential,30,False,False,77.45,2,"LINESTRING (2.4036826 48.8610421, 2.4034258 48.8609511, 2.4028384 48.8607412, 2.4027569 48.8607047)",,,,,,
1761442006,34817741,0,24031541,Rue de la Pompe,tertiary,30,False,False,56.958999999999996,,"LINESTRING (2.2810618 48.867857, 2.280928 48.8676647, 2.2809053 48.8676328, 2.2807423 48.8674027, 2.2807348 48.8673921)",,,,,,
1761442006,34816439,0,24031736,Rue des Belles Feuilles,residential,30,True,False,295.626,,"LINESTRING (2.2810618 48.867857, 2.281216 48.8677023, 2.2818012 48.8670847, 2.2831467 48.8656649, 2.2832064 48.8656036)",,,,,,
1761442006,34816713,0,34849336,Avenue Victor Hugo,secondary,30,False,True,183.86499999999998,2,"LINESTRING (2.2810618 48.867857, 2.2808507 48.8677711, 2.2808336 48.8677636, 2.280739 48.8677232, 2.2797532 48.8673003, 2.2791029 48.8670267, 2.2790803 48.8670172, 2.2789485 48.8669617)",,,,,,
1761442006,34816507,0,"[722958668, 722958669, 156633015]",Avenue Victor Hugo,secondary,30,False,False,347.8310000000001,2,"LINESTRING (2.2810618 48.867857, 2.2814096 48.8680042, 2.2814673 48.8680287, 2.281857 48.8681936, 2.2820768 48.8682852, 2.2821326 48.8683085, 2.2823728 48.8684087, 2.2825621 48.8684877, 2.282623 48.8685131, 2.2830274 48.8686817, 2.2832453 48.8687743, 2.283325 48.8688064, 2.2847025 48.8693983, 2.2847313 48.8694107, 2.2847539 48.8694193, 2.2847929 48.8694361, 2.2850594 48.8695511)",,,,,,
1761555130,151360042,0,15275962,Rue Saint-Ambroise,residential,30,True,False,178.03000000000003,,"LINESTRING (2.3769795 48.8619968, 2.3768585 48.8619374, 2.3753775 48.8612523, 2.3752613 48.8611977, 2.3749876 48.8610771)",,,,,,
1761555130,151360238,0,"[23695720, 1217037267]",Avenue Parmentier,tertiary,30,False,False,79.09899999999999,2,"LINESTRING (2.3769795 48.8619968, 2.3769001 48.8620785, 2.3767714 48.862251, 2.3767165 48.8623274, 2.3765392 48.8625744, 2.3764949 48.862632)",,,,,,
1761555130,34674622,0,1217037266,Avenue Parmentier,tertiary,30,False,True,47.389,2,"LINESTRING (2.3769795 48.8619968, 2.3770458 48.861936, 2.3773387 48.8616422)",,,,,,
