osmid,y,x,ref,highway,street_count,geometry,lat_index,lon_index,grid_index
42865915,40.571469,-73.8622559,,,4,POINT (-73.8622559 40.571469),17,70,1770
42865921,40.5708831,-73.8640006,,,4,POINT (-73.8640006 40.5708831),17,70,1770
42865925,40.5706056,-73.8648267,,,4,POINT (-73.8648267 40.5706056),17,70,1770
42865931,40.734485,-73.89175,,,3,POINT (-73.89175 40.734485),57,65,5765
42865933,40.730873,-73.892342,,,3,POINT (-73.892342 40.730873),56,65,5665
42865958,40.7449225,-73.8938866,,,3,POINT (-73.8938866 40.7449225),59,65,5965
42865965,40.742741,-73.892821,,traffic_signals,4,POINT (-73.892821 40.742741),59,65,5965
42865969,40.741284,-73.892509,,,4,POINT (-73.892509 40.741284),58,65,5865
42865973,40.740517,-73.892351,,,3,POINT (-73.892351 40.740517),58,65,5865
42865991,40.7508123,-73.8939926,,traffic_signals,4,POINT (-73.8939926 40.7508123),60,65,6065
42866012,40.7382723,-73.8922818,,,4,POINT (-73.8922818 40.7382723),57,65,5765
42866031,40.717902,-73.88342,,,3,POINT (-73.88342 40.717902),53,67,5367
42866034,40.71618,-73.883247,,,4,POINT (-73.883247 40.71618),52,67,5267
42866046,40.7476975,-73.893793,,traffic_signals,4,POINT (-73.893793 40.7476975),60,65,6065
42866051,40.74662,-73.893588,,,4,POINT (-73.893588 40.74662),59,65,5965
42866054,40.7449859,-73.8932431,,,3,POINT (-73.8932431 40.7449859),59,65,5965
42866066,40.7681587,-73.8971297,,,4,POINT (-73.8971297 40.7681587),65,64,6564
42866074,40.760239,-73.895693,,,4,POINT (-73.895693 40.760239),63,64,6364
42866093,40.703073,-73.878631,,stop,4,POINT (-73.878631 40.703073),49,67,4967
42866096,40.702147,-73.878251,,,4,POINT (-73.878251 40.702147),49,67,4967
42866113,40.73447,-73.892326,,,3,POINT (-73.892326 40.73447),57,65,5765
42866119,40.6727118,-73.7582213,,,3,POINT (-73.7582213 40.6727118),42,89,4289
42866121,40.6712946,-73.7577472,,,1,POINT (-73.7577472 40.6712946),41,89,4189
42866129,40.6900175,-73.7884497,,,3,POINT (-73.7884497 40.6900175),46,84,4684
42866131,40.69083,-73.787057,,,4,POINT (-73.787057 40.69083),46,84,4684
42866135,40.692481,-73.785026,,,3,POINT (-73.785026 40.692481),46,84,4684
42866143,40.682571,-73.765869,,,3,POINT (-73.765869 40.682571),44,88,4488
42866148,40.6840609,-73.764649,,,4,POINT (-73.764649 40.6840609),44,88,4488
42866152,40.684856,-73.764035,,,3,POINT (-73.764035 40.684856),45,88,4588
42866155,40.685671,-73.763376,,,3,POINT (-73.763376 40.685671),45,88,4588
42866172,40.7972498,-73.823487,,,1,POINT (-73.823487 40.7972498),72,77,7277
42866178,40.798421,-73.8219615,,,3,POINT (-73.8219615 40.798421),72,78,7278
42866187,40.7995368,-73.8206439,,,3,POINT (-73.8206439 40.7995368),72,78,7278
42866199,40.7120094,-73.9192648,,,3,POINT (-73.9192648 40.7120094),51,60,5160
42866201,40.7115278,-73.9184692,,,1,POINT (-73.9184692 40.7115278),51,60,5160
42866215,40.609095,-73.74821,,,4,POINT (-73.74821 40.609095),26,91,2691
42866220,40.609607,-73.748931,,,3,POINT (-73.748931 40.609607),26,91,2691
42866238,40.5954483,-73.7790491,,,4,POINT (-73.7790491 40.5954483),23,85,2385
42866245,40.5924709,-73.7996752,,,3,POINT (-73.7996752 40.5924709),22,82,2282
42866248,40.5925867,-73.8006663,,,4,POINT (-73.8006663 40.5925867),22,81,2281
42866251,40.5925365,-73.801553,,,3,POINT (-73.801553 40.5925365),22,81,2281
42866254,40.592486,-73.8024328,,,3,POINT (-73.8024328 40.592486),22,81,2281
42866258,40.5924279,-73.8033369,,,3,POINT (-73.8033369 40.5924279),22,81,2281
42866274,40.70829,-73.830765,,,3,POINT (-73.830765 40.70829),50,76,5076
42866280,40.707366,-73.828749,,,3,POINT (-73.828749 40.707366),50,76,5076
42866299,40.7136486,-73.8976483,,,3,POINT (-73.8976483 40.7136486),51,64,5164
42866306,40.734334,-73.857993,,,3,POINT (-73.857993 40.734334),56,71,5671
42866309,40.734983,-73.855808,,,4,POINT (-73.855808 40.734983),57,71,5771
42866314,40.735647,-73.853579,,stop,4,POINT (-73.853579 40.735647),57,72,5772
42866320,40.736316,-73.851342,,traffic_signals,4,POINT (-73.851342 40.736316),57,72,5772
42866328,40.727602,-73.868788,,,3,POINT (-73.868788 40.727602),55,69,5569
42866332,40.740953,-73.83122,,,1,POINT (-73.83122 40.740953),58,76,5876
42866336,40.740647,-73.828108,,,4,POINT (-73.828108 40.740647),58,76,5876
42866340,40.7403786,-73.8249851,,,3,POINT (-73.8249851 40.7403786),58,77,5877
42866346,40.71702,-73.888985,,,3,POINT (-73.888985 40.71702),52,65,5265
42866348,40.7176416,-73.8876523,,,3,POINT (-73.8876523 40.7176416),52,66,5266
42866361,40.7462774,-73.9332677,,,3,POINT (-73.9332677 40.7462774),59,58,5958
42866362,40.7451604,-73.9335163,,,4,POINT (-73.9335163 40.7451604),59,57,5957
42866365,40.7447251,-73.9335542,,traffic_signals,5,POINT (-73.9335542 40.7447251),59,57,5957
42866368,40.741039,-73.934311,,traffic_signals,4,POINT (-73.934311 40.741039),58,57,5857
42866370,40.7394412,-73.9346328,,traffic_signals,4,POINT (-73.9346328 40.7394412),58,57,5857
42866373,40.7377897,-73.9349617,,traffic_signals,4,POINT (-73.9349617 40.7377897),57,57,5757
42866377,40.7368893,-73.9356502,,traffic_signals,5,POINT (-73.9356502 40.7368893),57,57,5757
42866381,40.7357486,-73.9367642,,traffic_signals,4,POINT (-73.9367642 40.7357486),57,57,5757
42866384,40.7354379,-73.9370583,,,3,POINT (-73.9370583 40.7354379),57,57,5757
42866462,40.711408,-73.839259,,,3,POINT (-73.839259 40.711408),51,74,5174
42866469,40.712471,-73.838538,,,3,POINT (-73.838538 40.712471),51,75,5175
42866476,40.744965,-73.878319,,traffic_signals,4,POINT (-73.878319 40.744965),59,67,5967
42866478,40.744265,-73.876746,,traffic_signals,4,POINT (-73.876746 40.744265),59,68,5968
42866500,40.7463427,-73.9428053,,,3,POINT (-73.9428053 40.7463427),59,56,5956
42866502,40.7451988,-73.9420334,,,1,POINT (-73.9420334 40.7451988),59,56,5956
42866507,40.744817,-73.942874,,,1,POINT (-73.942874 40.744817),59,56,5956
42866512,40.7855313,-73.9145433,,,3,POINT (-73.9145433 40.7855313),69,61,6961
42866518,40.7732019,-73.9273696,,,3,POINT (-73.9273696 40.7732019),66,59,6659
42866526,40.77224,-73.92743,,,3,POINT (-73.92743 40.77224),66,59,6659
42866616,40.778465,-73.9045273,,,3,POINT (-73.9045273 40.778465),67,63,6763
42866618,40.7776139,-73.9055885,,,4,POINT (-73.9055885 40.7776139),67,63,6763
42866622,40.7767079,-73.9066817,,traffic_signals,4,POINT (-73.9066817 40.7767079),67,62,6762
42866625,40.7748712,-73.9089097,,traffic_signals,4,POINT (-73.9089097 40.7748712),66,62,6662
42866632,40.7700472,-73.9144077,,traffic_signals,4,POINT (-73.9144077 40.7700472),65,61,6561
42866647,40.7694974,-73.9148573,,traffic_signals,4,POINT (-73.9148573 40.7694974),65,61,6561
42866652,40.7654066,-73.91819,,traffic_signals,4,POINT (-73.91819 40.7654066),64,60,6460
42866657,40.7604752,-73.9221955,,traffic_signals,4,POINT (-73.9221955 40.7604752),63,60,6360
42866664,40.7566393,-73.9253159,,traffic_signals,4,POINT (-73.9253159 40.7566393),62,59,6259
42866667,40.755098,-73.9265696,,traffic_signals,4,POINT (-73.9265696 40.755098),61,59,6159
42866674,40.7521455,-73.9289511,,,3,POINT (-73.9289511 40.7521455),61,58,6158
42866699,40.7369967,-73.9330679,,,3,POINT (-73.9330679 40.7369967),57,58,5758
42866705,40.7362087,-73.9352012,,,4,POINT (-73.9352012 40.7362087),57,57,5757
42866719,40.7406064,-73.9306041,,traffic_signals,4,POINT (-73.9306041 40.7406064),58,58,5858
42866723,40.7374111,-73.9319527,,,3,POINT (-73.9319527 40.7374111),57,58,5758
42866736,40.699015,-73.771379,,,3,POINT (-73.771379 40.699015),48,87,4887
42866738,40.699285,-73.77114,,,4,POINT (-73.77114 40.699285),48,87,4887
42866742,40.700528,-73.770142,,,4,POINT (-73.770142 40.700528),48,87,4887
42866744,40.701772,-73.769144,,,4,POINT (-73.769144 40.701772),49,87,4987
42866747,40.702358,-73.768677,,,3,POINT (-73.768677 40.702358),49,87,4987
42866752,40.7911871,-73.7742771,,,3,POINT (-73.7742771 40.7911871),70,86,7086
42866759,40.791292,-73.774048,,,3,POINT (-73.774048 40.791292),70,86,7086
42866842,40.7452614,-73.9557423,,,4,POINT (-73.9557423 40.7452614),59,53,5953
42866845,40.7445659,-73.9559769,,,4,POINT (-73.9559769 40.7445659),59,53,5953
42866850,40.7431966,-73.9564373,,,4,POINT (-73.9564373 40.7431966),59,53,5953
42866903,40.7531892,-73.9467482,,,4,POINT (-73.9467482 40.7531892),61,55,6155
42866905,40.7510056,-73.9488007,,,4,POINT (-73.9488007 40.7510056),61,55,6155
42866908,40.7499921,-73.9491858,,traffic_signals,4,POINT (-73.9491858 40.7499921),60,55,6055
42866912,40.7492998,-73.9494153,,traffic_signals,4,POINT (-73.9494153 40.7492998),60,55,6055
42866920,40.7477976,-73.9498113,,traffic_signals,4,POINT (-73.9498113 40.7477976),60,55,6055
42866924,40.7471086,-73.9500382,,traffic_signals,4,POINT (-73.9500382 40.7471086),60,54,6054
42866935,40.7443382,-73.9509526,,traffic_signals,4,POINT (-73.9509526 40.7443382),59,54,5954
42866942,40.7436586,-73.951292,,traffic_signals,4,POINT (-73.951292 40.7436586),59,54,5954
42866953,40.7422151,-73.951413,,,3,POINT (-73.951413 40.7422151),58,54,5854
42867023,40.766914,-73.936366,,,3,POINT (-73.936366 40.766914),64,57,6457
42867027,40.762836,-73.938901,,stop,4,POINT (-73.938901 40.762836),63,56,6356
42867029,40.7611,-73.93998,,traffic_signals,4,POINT (-73.93998 40.7611),63,56,6356
42867035,40.758398,-73.941662,,stop,4,POINT (-73.941662 40.758398),62,56,6256
42867040,40.756441,-73.943547,,,3,POINT (-73.943547 40.756441),62,56,6256
42867054,40.778783,-73.782864,,,3,POINT (-73.782864 40.778783),67,85,6785
42867105,40.7733763,-73.7810301,,,3,POINT (-73.7810301 40.7733763),66,85,6685
42867110,40.7706135,-73.7797032,,traffic_signals,4,POINT (-73.7797032 40.7706135),65,85,6585
42867117,40.768612,-73.778681,,,4,POINT (-73.778681 40.768612),65,85,6585
42867122,40.767955,-73.778337,,,4,POINT (-73.778337 40.767955),65,85,6585
42867128,40.766693,-73.777656,,,4,POINT (-73.777656 40.766693),64,86,6486
42867132,40.765239,-73.776883,,,4,POINT (-73.776883 40.765239),64,86,6486
42867137,40.763977,-73.776215,,,4,POINT (-73.776215 40.763977),64,86,6486
42867145,40.763129,-73.775752,,,4,POINT (-73.775752 40.763129),63,86,6386
42867151,40.7618697,-73.7750371,,,4,POINT (-73.7750371 40.7618697),63,86,6386
42867197,40.711071,-73.803493,,,3,POINT (-73.803493 40.711071),51,81,5181
42867208,40.6730719,-73.8457412,,,3,POINT (-73.8457412 40.6730719),42,73,4273
42867211,40.672457,-73.846165,,,4,POINT (-73.846165 40.672457),42,73,4273
42867214,40.6706123,-73.8474011,,,3,POINT (-73.8474011 40.6706123),41,73,4173
42867219,40.599956,-73.749162,,,3,POINT (-73.749162 40.599956),24,91,2491
42867223,40.599547,-73.748629,,,3,POINT (-73.748629 40.599547),24,91,2491
42867230,40.599364,-73.7484,,,1,POINT (-73.7484 40.599364),24,91,2491
42867244,40.6551994,-73.8283704,,,3,POINT (-73.8283704 40.6551994),37,76,3776
42867248,40.6551524,-73.8286862,,,1,POINT (-73.8286862 40.6551524),37,76,3776
42867257,40.713822,-73.910158,,,3,POINT (-73.910158 40.713822),52,62,5262
42867263,40.7126059,-73.8271721,,,3,POINT (-73.8271721 40.7126059),51,77,5177
42867269,40.7137045,-73.8262737,,,3,POINT (-73.8262737 40.7137045),51,77,5177
42867280,40.731116,-73.759745,,,4,POINT (-73.759745 40.731116),56,89,5689
42867282,40.731358,-73.758862,,,4,POINT (-73.758862 40.731358),56,89,5689
42867286,40.731842,-73.757099,,,4,POINT (-73.757099 40.731842),56,89,5689
42867288,40.732084,-73.756215,,,4,POINT (-73.756215 40.732084),56,89,5689
42867293,40.7325858,-73.7543122,,,4,POINT (-73.7543122 40.7325858),56,90,5690
42867297,40.732821,-73.753418,,,4,POINT (-73.753418 40.732821),56,90,5690
42867305,40.7313268,-73.7494375,,,3,POINT (-73.7494375 40.7313268),56,91,5691
42867318,40.711109,-73.831372,,stop,4,POINT (-73.831372 40.711109),51,76,5176
42867319,40.7127672,-73.8275685,,,3,POINT (-73.8275685 40.7127672),51,77,5177
42867334,40.7139921,-73.8237278,,,3,POINT (-73.8237278 40.7139921),52,77,5277
42867340,40.714761,-73.821028,,,4,POINT (-73.821028 40.714761),52,78,5278
42867343,40.715265,-73.819814,,,4,POINT (-73.819814 40.715265),52,78,5278
42867349,40.73757,-73.726529,,,1,POINT (-73.726529 40.73757),57,95,5795
42867354,40.7377,-73.725989,,,4,POINT (-73.725989 40.7377),57,95,5795
42867357,40.737895,-73.725088,,,4,POINT (-73.725088 40.737895),57,95,5795
42867361,40.737991,-73.724641,,,1,POINT (-73.724641 40.737991),57,95,5795
42867367,40.738261,-73.723374,,,3,POINT (-73.723374 40.738261),57,95,5795
42867369,40.738452,-73.722485,,,4,POINT (-73.722485 40.738452),57,96,5796
42867374,40.738841,-73.720677,,,4,POINT (-73.720677 40.738841),58,96,5896
42867377,40.739229,-73.718873,,,4,POINT (-73.718873 40.739229),58,96,5896
42867388,40.7398769,-73.715855,,traffic_signals,4,POINT (-73.715855 40.7398769),58,97,5897
42867392,40.740027,-73.715169,,,3,POINT (-73.715169 40.740027),58,97,5897
42867397,40.740221,-73.714265,,,4,POINT (-73.714265 40.740221),58,97,5897
42867401,40.740416,-73.713363,,,4,POINT (-73.713363 40.740416),58,97,5897
42867408,40.740802,-73.711557,,,4,POINT (-73.711557 40.740802),58,98,5898
42867412,40.740996,-73.710653,,,4,POINT (-73.710653 40.740996),58,98,5898
42867417,40.741384,-73.708846,,,4,POINT (-73.708846 40.741384),58,98,5898
42867421,40.741578,-73.707947,,,4,POINT (-73.707947 40.741578),58,98,5898
42867426,40.74198,-73.706073,,,4,POINT (-73.706073 40.74198),58,98,5898
42867428,40.742175,-73.705169,,,4,POINT (-73.705169 40.742175),58,99,5899
42867436,40.742771,-73.702457,,,3,POINT (-73.702457 40.742771),59,99,5999
42867456,40.7043164,-73.8543813,,,1,POINT (-73.8543813 40.7043164),49,72,4972
42867517,40.6537658,-73.7600912,,,1,POINT (-73.7600912 40.6537658),37,89,3789
42867610,40.761388,-73.744372,,,3,POINT (-73.744372 40.761388),63,92,6392
42867625,40.715128,-73.8448642,,,3,POINT (-73.8448642 40.715128),52,73,5273
42867636,40.6593196,-73.8107746,,traffic_signals,4,POINT (-73.8107746 40.6593196),38,80,3880
42867654,40.7450749,-73.9363505,,traffic_signals,3,POINT (-73.9363505 40.7450749),59,57,5957
42867657,40.741356,-73.9370928,,stop,4,POINT (-73.9370928 40.741356),58,57,5857
42867660,40.7381931,-73.9377342,,,4,POINT (-73.9377342 40.7381931),57,57,5757
42867671,40.740938,-73.723409,,,3,POINT (-73.723409 40.740938),58,95,5895
42867678,40.734598,-73.721054,,,4,POINT (-73.721054 40.734598),57,96,5796
42867691,40.670534,-73.729532,,,4,POINT (-73.729532 40.670534),41,94,4194
42867695,40.669875,-73.729903,,,3,POINT (-73.729903 40.669875),41,94,4194
42867699,40.669222,-73.730266,,,3,POINT (-73.730266 40.669222),41,94,4194
42867705,40.7322,-73.721294,,,4,POINT (-73.721294 40.7322),56,96,5696
42867710,40.731521,-73.721432,,,4,POINT (-73.721432 40.731521),56,96,5696
42867713,40.730844,-73.721577,,,4,POINT (-73.721577 40.730844),56,96,5696
42867717,40.730154,-73.72172,,,3,POINT (-73.72172 40.730154),55,96,5596
42867729,40.665213,-73.732872,,,4,POINT (-73.732872 40.665213),40,94,4094
42867732,40.664355,-73.734528,,traffic_signals,4,POINT (-73.734528 40.664355),40,93,4093
42867735,40.663491,-73.736177,,,3,POINT (-73.736177 40.663491),39,93,3993
42867747,40.6672613,-73.7313933,,,4,POINT (-73.7313933 40.6672613),40,94,4094
42867813,40.7145325,-73.9046611,,,1,POINT (-73.9046611 40.7145325),52,63,5263
42867824,40.6833936,-73.8653175,,,3,POINT (-73.8653175 40.6833936),44,70,4470
42867831,40.6836812,-73.8642784,,,3,POINT (-73.8642784 40.6836812),44,70,4470
42867839,40.6844223,-73.8616361,,priority,3,POINT (-73.8616361 40.6844223),44,70,4470
42867854,40.6851685,-73.8596165,,,3,POINT (-73.8596165 40.6851685),45,71,4571
42867862,40.6854117,-73.8587407,,priority,3,POINT (-73.8587407 40.6854117),45,71,4571
42867871,40.6857864,-73.8574085,,traffic_signals,4,POINT (-73.8574085 40.6857864),45,71,4571
42867876,40.6860302,-73.8565584,,traffic_signals,3,POINT (-73.8565584 40.6860302),45,71,4571
42867881,40.686378,-73.8548084,,traffic_signals,4,POINT (-73.8548084 40.686378),45,72,4572
42867886,40.6866182,-73.8539623,,,3,POINT (-73.8539623 40.6866182),45,72,4572
42867891,40.6868542,-73.8531029,,,3,POINT (-73.8531029 40.6868542),45,72,4572
42867904,40.687828,-73.8496631,,,3,POINT (-73.8496631 40.687828),45,73,4573
42867907,40.6883453,-73.8478865,,,3,POINT (-73.8478865 40.6883453),45,73,4573
42867911,40.6885823,-73.8470468,,traffic_signals,4,POINT (-73.8470468 40.6885823),45,73,4573
42867919,40.6893992,-73.8441523,,,3,POINT (-73.8441523 40.6893992),46,74,4674
42867924,40.6898,-73.8427702,,traffic_signals,4,POINT (-73.8427702 40.6898),46,74,4674
42867928,40.6902851,-73.841051,,traffic_signals,4,POINT (-73.841051 40.6902851),46,74,4674
42867939,40.6910419,-73.8383901,,,3,POINT (-73.8383901 40.6910419),46,75,4675
42867941,40.6912952,-73.8375056,,traffic_signals,4,POINT (-73.8375056 40.6912952),46,75,4675
42867945,40.6915448,-73.8366265,,,3,POINT (-73.8366265 40.6915448),46,75,4675
42867950,40.6917951,-73.8357453,,,3,POINT (-73.8357453 40.6917951),46,75,4675
42867957,40.6925759,-73.8329706,,,3,POINT (-73.8329706 40.6925759),46,76,4676
42867966,40.6930432,-73.8313229,,,3,POINT (-73.8313229 40.6930432),47,76,4776
42867972,40.6935107,-73.8296746,,,3,POINT (-73.8296746 40.6935107),47,76,4776
42867976,40.6937491,-73.8288292,,traffic_signals,4,POINT (-73.8288292 40.6937491),47,76,4776
42867981,40.6939913,-73.827973,,,4,POINT (-73.827973 40.6939913),47,77,4777
42867987,40.6942246,-73.8269148,,traffic_signals,4,POINT (-73.8269148 40.6942246),47,77,4777
42867996,40.6948066,-73.8248295,,traffic_signals,3,POINT (-73.8248295 40.6948066),47,77,4777
42867999,40.6951114,-73.8237754,,,3,POINT (-73.8237754 40.6951114),47,77,4777
42868003,40.6958624,-73.8211129,,,3,POINT (-73.8211129 40.6958624),47,78,4778
42868014,40.6961912,-73.8179158,,,3,POINT (-73.8179158 40.6961912),47,78,4778
42868020,40.6969133,-73.8153533,,traffic_signals,3,POINT (-73.8153533 40.6969133),47,79,4779
42868045,40.6953477,-73.8208603,,,3,POINT (-73.8208603 40.6953477),47,78,4778
42868059,40.6884098,-73.8469521,,,3,POINT (-73.8469521 40.6884098),45,73,4573
42868104,40.7751863,-73.7695745,,,3,POINT (-73.7695745 40.7751863),66,87,6687
42868112,40.7686732,-73.8353882,,,4,POINT (-73.8353882 40.7686732),65,75,6575
42868119,40.7690913,-73.83366,,traffic_signals,4,POINT (-73.83366 40.7690913),65,75,6575
42868124,40.769353,-73.832578,,traffic_signals,4,POINT (-73.832578 40.769353),65,76,6576
42868127,40.769637,-73.831482,,traffic_signals,4,POINT (-73.831482 40.769637),65,76,6576
42868129,40.770224,-73.830546,,,4,POINT (-73.830546 40.770224),65,76,6576
42868133,40.7707212,-73.829563,,,3,POINT (-73.829563 40.7707212),65,76,6576
42868154,40.709643,-73.834812,,traffic_signals,3,POINT (-73.834812 40.709643),51,75,5175
42868160,40.708672,-73.834184,,,4,POINT (-73.834184 40.708672),50,75,5075
42868193,40.707038,-73.831667,,traffic_signals,4,POINT (-73.831667 40.707038),50,76,5076
42868197,40.7063551,-73.829258,,,4,POINT (-73.829258 40.7063551),50,76,5076
42868200,40.7058121,-73.8273447,,,3,POINT (-73.8273447 40.7058121),50,77,5077
42868211,40.715425,-73.8213,,,4,POINT (-73.8213 40.715425),52,78,5278
42868214,40.715008,-73.818003,,,4,POINT (-73.818003 40.715008),52,78,5278
42868216,40.7149479,-73.8164226,,traffic_signals,4,POINT (-73.8164226 40.7149479),52,79,5279
42868218,40.7149645,-73.8152271,,,4,POINT (-73.8152271 40.7149645),52,79,5279
42868223,40.714971,-73.812894,,stop,4,POINT (-73.812894 40.714971),52,79,5279
42868226,40.714999,-73.81021,,traffic_signals,4,POINT (-73.81021 40.714999),52,80,5280
42868240,40.7198873,-73.8232233,,,4,POINT (-73.8232233 40.7198873),53,77,5377
42868263,40.76117,-73.829368,,,3,POINT (-73.829368 40.76117),63,76,6376
42868269,40.760511,-73.829134,,,3,POINT (-73.829134 40.760511),63,76,6376
42868277,40.7862502,-73.8309059,,traffic_signals,4,POINT (-73.8309059 40.7862502),69,76,6976
42868281,40.7874351,-73.8311325,,,3,POINT (-73.8311325 40.7874351),69,76,6976
42868285,40.7881831,-73.8312476,,,3,POINT (-73.8312476 40.7881831),69,76,6976
42868298,40.698864,-73.813187,,,3,POINT (-73.813187 40.698864),48,79,4879
42868304,40.749677,-73.826737,,,3,POINT (-73.826737 40.749677),60,77,6077
42868306,40.7467797,-73.8271051,,,4,POINT (-73.8271051 40.7467797),59,77,5977
42868315,40.744735,-73.827414,,,4,POINT (-73.827414 40.744735),59,77,5977
42868320,40.7429376,-73.8277259,,traffic_signals,3,POINT (-73.8277259 40.7429376),59,77,5977
42868327,40.7090525,-73.81913,,traffic_signals,4,POINT (-73.81913 40.7090525),50,78,5078
42868338,40.7141442,-73.8207798,,,4,POINT (-73.8207798 40.7141442),52,78,5278
